n,mean_var_est,sd_var_est,q05_var,q95_var,mean_score_est,sd_score_est,theologian,domain,analysis_type
70,0.3690329813664596,0.04925240600106139,0.28887784679089024,0.4461499999999998,6.498722857142857,0.05423255122797355,taylor,schulz,sequential
75,0.36442898018018016,0.04653980871098606,0.29257441441441445,0.43935585585585585,6.49476,0.0514812191068777,taylor,schulz,sequential
80,0.36790840822784815,0.046175997658247155,0.2906507120253165,0.4469098101265825,6.4951275,0.04768126072156636,taylor,schulz,sequential
85,0.36335108683473394,0.04193108874743183,0.2975476190476193,0.42917717086834706,6.4987482352941175,0.046463461060211854,taylor,schulz,sequential
90,0.36797816229712854,0.03890870033667802,0.2995206616729086,0.4340483770287137,6.499017777777778,0.04414717081604591,taylor,schulz,sequential
95,0.36745934602463604,0.03750786773660344,0.30545632698768166,0.4278891377379618,6.497195789473684,0.039780331321476056,taylor,schulz,sequential
100,0.3685177050505051,0.035747450447897865,0.3051832323232327,0.4214417676767674,6.499432,0.03914862200908762,taylor,schulz,sequential
105,0.368153304029304,0.03373900197941091,0.3117026556776554,0.42714093406593334,6.495994285714286,0.036319822046086504,taylor,schulz,sequential
110,0.36767315929941624,0.0321455618323341,0.31465871559633074,0.4195490825688069,6.496747272727273,0.0344492903130662,taylor,schulz,sequential
115,0.3665787520976354,0.029819397992744922,0.3179345537757441,0.4132740655987796,6.498925217391304,0.03229878937723645,taylor,schulz,sequential
120,0.367190705882353,0.0277205120207035,0.32058585434173675,0.41045318627450944,6.496333333333333,0.031523955045419584,taylor,schulz,sequential
125,0.36605844387096775,0.02639071855065173,0.31983038709677425,0.4059443870967739,6.499152,0.027041580392800257,taylor,schulz,sequential
130,0.36737328920691714,0.023225073731818993,0.32966747167561106,0.4032711985688731,6.4994046153846154,0.025647106719421536,taylor,schulz,sequential
135,0.36735159756771696,0.02174848073248271,0.3266730237700384,0.39981304588170236,6.496745185185185,0.024831617358441627,taylor,schulz,sequential
140,0.3681316002055499,0.019597551582528225,0.3338472507708121,0.39972063206577507,6.498261428571428,0.022457199668257877,taylor,schulz,sequential
145,0.36451701340996173,0.018501218993747775,0.33103927203065153,0.3918759099616864,6.4975172413793105,0.020371824545496176,taylor,schulz,sequential
150,0.36744186577181204,0.015945671138112526,0.34006559284116356,0.38977460850111817,6.497441333333334,0.016637914491289495,taylor,schulz,sequential
155,0.3674874939254294,0.014045199331821316,0.34100385421030616,0.38784981147884345,6.49928,0.01504310686719755,taylor,schulz,sequential
160,0.3671812114779873,0.011075239252853229,0.3465583922955976,0.38313050314465397,6.49867125,0.013551671956372234,taylor,schulz,sequential
165,0.366788569105691,0.008658819647834295,0.3497285291943832,0.3785535107169258,6.498447272727272,0.010189453900302247,taylor,schulz,sequential
170,0.3669978343195267,0.0042909718759757826,0.35928332753219616,0.3712986425339365,6.497949411764706,0.004850205130720751,taylor,schulz,sequential
172,0.36695600435196524,7.475741073542586e-17,0.3669560043519651,0.36695600435196535,6.498255813953488,3.976032667870346e-17,taylor,schulz,sequential
5,5.59815,2.2319489285239187,1.5,9.2,5.7338,0.9589351768220276,taylor,transactional,sequential
10,5.4092722222222225,1.4514120031314544,3.1222222222222222,7.955555555555555,5.6979,0.7338376014149877,taylor,transactional,sequential
15,5.491457142857143,1.0743152317558686,3.7428571428571438,7.257619047619046,5.733066666666667,0.5648817974695655,taylor,transactional,sequential
20,5.417821052631579,0.8812988632838934,3.9330592105263156,6.753026315789471,5.7558,0.5032323972990842,taylor,transactional,sequential
25,5.523488333333334,0.8118747733165954,4.222583333333334,6.7694166666666655,5.74348,0.45506357282320553,taylor,transactional,sequential
30,5.5051040229885055,0.6632554652387922,4.408333333333334,6.57610632183908,5.7462333333333335,0.35973704955561503,taylor,transactional,sequential
35,5.448368907563025,0.5781882249989204,4.497563025210083,6.386869747899157,5.746342857142857,0.358428394624427,taylor,transactional,sequential
40,5.501783012820512,0.5731140578184829,4.537139423076924,6.46804487179487,5.740175,0.32174846701585696,taylor,transactional,sequential
45,5.481155555555556,0.47217978808879785,4.718585858585857,6.287550505050508,5.764888888888889,0.2889519140609753,taylor,transactional,sequential
50,5.505312653061225,0.47026254087887776,4.766647959183674,6.247448979591839,5.72792,0.2696878504370315,taylor,transactional,sequential
55,5.47203265993266,0.4317997473329432,4.767373737373737,6.176759259259258,5.736090909090909,0.25663347015721744,taylor,transactional,sequential
60,5.487196610169492,0.39445290259779386,4.832941384180789,6.147051553672313,5.747833333333333,0.24369532969739394,taylor,transactional,sequential
65,5.503600961538462,0.3764744018112176,4.910186298076926,6.127475961538462,5.745338461538462,0.2315698004026573,taylor,transactional,sequential
70,5.523846790890269,0.34773232467086423,4.983674948240163,6.09561335403727,5.736342857142857,0.2057196455706621,taylor,transactional,sequential
75,5.503789189189189,0.33504003226166745,4.972234234234232,6.045873873873873,5.764813333333334,0.20668979938197085,taylor,transactional,sequential
80,5.491728164556962,0.3282516996891046,4.933124999999999,6.0186412183544284,5.7469,0.19201580048337308,taylor,transactional,sequential
85,5.500044537815126,0.29062138216340566,5.033039215686273,5.933676470588235,5.741294117647059,0.18531863752335376,taylor,transactional,sequential
90,5.493503558052434,0.29566706469462817,5.004369538077409,5.973500312109859,5.731277777777778,0.16781953933681487,taylor,transactional,sequential
95,5.479614781634939,0.2617152244370383,5.064515677491603,5.890492721164611,5.742768421052632,0.1646333155518323,taylor,transactional,sequential
100,5.503704797979798,0.24322629358566472,5.108055555555557,5.929602272727272,5.74057,0.14513943644655652,taylor,transactional,sequential
105,5.494372344322344,0.22863610714203905,5.128594322344325,5.885393772893776,5.737533333333333,0.1388560863930878,taylor,transactional,sequential
110,5.50279845704754,0.22013188405737225,5.131560675562971,5.865962260216848,5.744409090909091,0.13271310759032912,taylor,transactional,sequential
115,5.504533562166285,0.2158492642829961,5.151182303585049,5.834035087719299,5.736182608695652,0.12746542543107414,taylor,transactional,sequential
120,5.497944362745098,0.189387720215516,5.180431547619042,5.829263830532213,5.739308333333334,0.11082460343768855,taylor,transactional,sequential
125,5.501516193548387,0.16968692900108873,5.239979032258068,5.777982258064513,5.746664,0.1039539318346727,taylor,transactional,sequential
130,5.4872981514609425,0.1665347468750921,5.226527280858683,5.753801431127011,5.745692307692308,0.10473329167521325,taylor,transactional,sequential
135,5.485291210613599,0.1571012115263315,5.234832780541734,5.727946379215036,5.7384814814814815,0.09420082591027686,taylor,transactional,sequential
140,5.487550051387461,0.14058299964061122,5.264756551901333,5.72080357142857,5.7426,0.08811723352846376,taylor,transactional,sequential
145,5.491936685823755,0.12442613666799805,5.295119731800763,5.696479885057476,5.747165517241379,0.07953688550737036,taylor,transactional,sequential
150,5.496925682326623,0.11285943304778633,5.309648769574941,5.683847874720363,5.743853333333333,0.06726879583355798,taylor,transactional,sequential
155,5.502653204859657,0.09966257038148846,5.337496857980725,5.650565563468788,5.744967741935484,0.057530205526760095,taylor,transactional,sequential
160,5.486044830974843,0.07849800053437118,5.356306996855354,5.619339622641511,5.74181875,0.05068188704593163,taylor,transactional,sequential
165,5.494557945306725,0.05803549550290212,5.394146341463422,5.584283074648923,5.743430303030303,0.0367894963852647,taylor,transactional,sequential
170,5.493955795335885,0.03313821966875545,5.430734423947091,5.5391924817264115,5.744870588235294,0.01911605194698399,taylor,transactional,sequential
172,5.492656058751542,1.1315987353535469e-15,5.49265605875154,5.492656058751543,5.7441860465116275,0,taylor,transactional,sequential
